strainID,Assay Raw
M868,0.5709
M860,0.4439
M860,0.4832
M860,0.5202
M860,0.4867
M860,0.4413
M860,0.3875
M860,0.5233
M862,0.4578
M867,0.5415
M868,0.4784
M868,0.603
M860,0.5199
M860,0.3822
M1,0.3267
M860,0.3862
M860,0.389
M860,0.563
M860,0.5552
M861,0.3804
M862,0.6238
M867,0.5772
M868,0.3872
M868,0.3916
M860,0.5156
M860,0.4698
M1,0.3278
M860,0.467
M860,0.5339
M860,0.4419
M860,0.5155
M860,0.5238
M861,0.3747
M861,0.3981
M862,0.4249
M862,0.5401
M862,0.4578
M862,0.5382
M862,0.4769
M862,0.7012
M862,0.4243
M869,0.5445
M869,0.5928
M870,0.5781
M862,0.40299999999999997
M861,0.3729
M862,0.4361
M862,0.4427
M862,0.6675
M862,0.3516
M862,0.5427
M862,0.4605
M869,0.4465
M869,0.6178
M870,0.5406
M862,0.5796
M862,0.4509
M862,0.4594
M862,0.5095
M862,0.391
M862,0.5688
M862,0.6449
M862,0.5303
M869,0.4563
M869,0.63
M870,0.5914
M862,0.5075
M862,0.4974
M862,0.5318
M861,0.3781
M862,0.4178
M862,0.4093
M861,0.3972
M869,0.4067
M869,0.5849
M869,0.5948
M870,0.5668
M862,0.4664
M862,0.562
M862,0.5835
M862,0.5909
M861,0.3985
M862,0.5406
M862,0.4839
M861,0.3861
M869,0.3554
M869,0.47
M870,0.4291
M862,0.5128
M862,0.5156
M862,0.5103
M862,0.5112
M862,0.5104
M862,0.4917
M862,0.5507
M869,0.4869
M869,0.5112
M870,0.3291
M870,0.5218
M862,0.4123
M862,0.4398
M862,0.5271
M862,0.5811
M862,0.3917
M1,0.3325
M862,0.5516
M862,0.444
M869,0.5917
M869,0.5947
M861,0.3969
M870,0.5725
M862,0.7616
M862,0.547
M862,0.4822
M862,0.4665
M862,0.5457
M1,0.3276
M862,0.4113
M862,0.5138
M869,0.5515
M869,0.6211
M870,0.46399999999999997
M861,0.3893
M861,0.3877
M870,0.3904
M870,0.5925
M871,0.3295
M871,0.4657
M871,0.5788
M871,0.722
M872,0.5154
M872,0.4397
M872,0.5315
M872,0.5926
M870,0.5779
M861,0.3877
M870,0.7575
M871,0.4067
M871,0.5604
M871,0.5959
M872,0.6214
M872,0.4424
M872,0.6131
M872,0.4083
M872,0.8839
M870,0.6075
M870,0.5849
M870,0.5906
M871,0.5598
M871,0.4519
M871,0.4606
M872,0.4432
M872,0.5312
M872,0.5806
M872,0.5681
M872,0.3642
M870,0.4442
M870,0.586
M870,0.3864
M861,0.3802
M871,0.4787
M871,0.6404
M861,0.3743
M872,0.5539999999999999
M872,0.5716
M872,0.5615
M872,0.4873
M870,0.6417
M870,0.4426
M870,0.5884
M871,0.4319
M861,0.3836
M871,0.3877
M872,0.44799999999999995
M861,0.3569
M872,0.6859999999999999
M872,0.5895
M872,0.5947
M870,0.4281
M870,0.5713
M871,1.1755
M871,0.5710000000000001
M871,0.4342
M871,0.6774
M872,0.5094
M872,0.3793
M872,0.6308
M872,0.5598
M872,0.557
M870,0.7947
M870,0.4827
M871,0.5463
M871,0.5125
M871,0.3932
M1,0.3263
M871,0.5793
M872,0.4751
M872,0.4903
M872,0.4815
M861,0.3589
M872,0.3779
M870,0.5975
M870,0.402
M871,0.5057
M871,0.5343
M871,0.5629
M1,0.3271
M871,0.4027
M872,0.4009
M872,0.4959
M872,0.5322
M872,0.9348
M861,0.3798
M861,0.4123
M872,0.6169
M873,0.4339
M873,0.5334
M873,0.5405
M873,0.5282
M874,0.4795
M874,0.5746
M874,0.5458
M874,0.3866
M875,0.3597
M872,0.4298
M861,0.3995
M873,0.4476
M873,0.7826
M873,0.5558
M873,0.4758
M874,0.4448
M874,0.4008
M874,0.629
M874,0.5389
M875,0.4920000000000001
M872,0.5571
M873,0.6051
M873,0.5836
M873,0.5918
M873,0.8253
M874,0.4231
M874,0.5236
M874,0.4268
M874,0.5575
M875,0.5722
M875,0.4892
M872,0.4131
M873,0.5091
M873,0.5764
M861,0.4154
M873,0.5639
M874,0.5741
M861,0.4035
M874,0.4544
M874,0.6065
M875,0.5711
M875,0.4105
M872,0.5972
M873,0.541
M873,0.5606
M873,0.4914
M861,0.3996
M874,0.584
M874,0.5825
M861,0.4063
M874,0.426
M875,0.5591
M875,0.5664
M872,0.5529
M873,0.7791
M873,0.551
M873,0.5887
M873,0.4585
M874,0.5179
M874,0.4903
M874,0.5163
M874,0.5183
M875,0.6629999999999999
M875,0.5489999999999999
M872,0.5835
M873,0.5496
M873,0.5855
M873,0.4369
M873,0.5734
M1,0.3357
M874,0.6546
M874,0.5760000000000001
M874,0.5760000000000001
M874,0.5933
M861,0.3968
M875,0.5501
M872,0.4844
M873,0.5536
M873,0.5469
M873,0.5238
M873,0.5544
M1,0.3294
M874,0.5387
M874,0.5065
M874,0.5706
M874,0.5558
M875,0.649
M861,0.3931
M861,0.3888
M875,0.5917
M875,0.7025
M876,0.35
M876,0.574
M876,0.4905
M877,0.4736
M877,0.5363
M877,0.4985
M877,0.4961
M877,0.5038
M875,0.4892
M861,0.3878
M875,0.6092
M876,0.5448
M876,0.5838
M876,0.4174
M877,0.4113
M877,0.4685
M877,0.4562
M877,0.42200000000000004
M877,0.51
M875,0.5765
M875,0.5042
M875,0.4986
M876,0.5156
M876,0.4314
M876,0.5998
M877,0.4717
M877,0.4946
M877,0.5437
M877,0.3995
M877,0.4204
M875,0.4882
M875,0.491
M875,0.5727
M861,0.3882
M876,0.6033
M876,0.5461
M861,0.39799999999999996
M877,0.4648
M877,0.5468
M877,0.5551
M877,0.4912
M875,0.5204
M875,0.5477
M876,0.6061
M876,0.5007
M861,0.4011
M876,0.44299999999999995
M877,0.5062
M861,0.4049
M877,0.5195
M877,0.4759
M877,0.4114
M875,0.5926
M875,0.4412
M876,0.4223
M876,0.4778
M876,0.5888
M876,0.5569
M877,0.4103
M877,0.4785
M877,0.5013
M877,0.5479999999999999
M877,0.5301
M875,0.3993
M875,0.5414
M876,0.5555
M876,0.563
M876,0.4351
M1,0.3266
M877,0.4383
M877,0.5409
M877,0.4704
M877,0.4761
M861,0.4255
M877,0.41700000000000004
M875,0.4083
M875,0.4069
M876,0.6132
M876,0.4979
M876,0.7609
M1,0.3282
M877,0.425
M877,0.4759
M877,0.4374
M877,0.4977
M877,0.5316
M861,0.4153
M861,0.3844
M877,0.4519
M878,0.4407
M878,0.4522
M878,0.4287
M878,0.4638
M878,0.4694
M878,0.4204
M878,0.3871
M879,0.4875
M879,0.4952
M877,0.5347
M861,0.3975
M878,0.5118
M878,0.4551
M878,0.4536
M878,0.4118
M878,0.5402
M878,0.4742
M878,0.7631
M879,0.5453
M879,0.4434
M877,0.4743
M877,0.5175
M878,0.4135
M878,0.5704
M878,0.3742
M878,0.5996
M878,0.4468
M878,0.474
M878,0.4464
M879,0.4796
M879,0.4763
M877,0.4976
M877,0.612
M878,0.397
M861,0.4034
M878,0.4171
M878,0.4726
M861,0.4053
M878,0.3826
M878,0.5124
M879,0.4275
M879,0.41100000000000003
M877,0.4692
M877,0.409
M878,0.4653
M878,0.3767
M861,0.397
M878,0.5001
M878,0.4792
M861,0.3997
M878,0.4422
M879,0.3902
M879,0.4263
M877,0.5025
M877,0.4667
M878,0.4098
M878,0.3975
M878,0.4072
M878,0.4793
M878,0.4849
M878,0.5335
M878,0.4689
M879,0.4578
M879,0.5049
M877,0.5163
M877,0.4273
M878,0.4876
M878,0.3917
M878,0.4065
M1,0.3334
M878,0.4098
M878,0.5296
M878,0.5077
M878,0.4658
M861,0.3971
M879,0.4923
M877,0.5327
M878,0.375
M878,0.4633
M878,0.4633
M878,0.4631
M1,0.3291
M878,0.4468
M878,0.4151
M878,1.0361
M879,0.4493
M879,0.4337
M861,0.4116
M861,0.4457
M879,0.4412
M879,0.4189
M879,0.6456
M879,0.4949
M879,0.4682
M879,0.5165
M880,0.4839
M880,0.502
M880,0.505
M880,0.4488
M879,0.5239
M861,0.4239
M879,0.4903
M879,0.503
M879,0.4566
M879,0.4111
M880,0.4931
M880,0.429
M880,0.4623
M880,0.5473
M880,0.4625
M879,0.4531
M879,0.4385
M879,0.4542
M879,0.4053
M879,0.4066
M879,0.4678
M880,0.4429
M880,0.5093
M880,0.4721
M880,0.4388
M880,0.5532
M879,0.4675
M879,0.40399999999999997
M879,0.5756
M861,0.4088
M879,0.6667
M879,0.4805
M861,0.4081
M880,0.4831
M880,0.5219
M880,0.4934
M880,0.4493
M879,0.3902
M879,0.4518
M879,0.5291
M879,0.5069
M861,0.4068
M879,0.4665
M880,0.4214
M861,0.4102
M880,0.4322
M880,0.5221
M880,0.5001
M879,0.4561
M879,0.5433
M879,0.55
M879,0.6875
M879,0.4439
M879,0.5058
M880,0.4113
M880,0.4778
M880,0.3996
M880,0.5081
M880,0.48
M879,0.5067
M879,0.5169
M879,0.5666
M879,0.4314
M879,0.4638
M1,0.3456
M879,0.5902
M880,0.4370000000000001
M880,0.4343
M880,0.4748
M861,0.4169
M880,0.5056
M879,0.4373
M879,0.5106
M879,0.5116
M879,0.3479
M879,0.5367
M1,0.3406
M879,0.4516
M880,0.6912
M880,0.4702
M880,0.5065
M880,0.5118
M861,0.4186
M728,0.3293
M863,0.4663
M863,0.3314
M863,0.4733
M863,0.4143
M863,0.4561
M863,0.5517
M863,0.4824
M863,0.4475
M863,0.4572
M863,0.4508
M863,0.4112
M728,0.3334
M863,0.672
M863,0.4632
M863,0.4492
M863,0.3444
M863,0.6761
M863,0.588
M863,0.3436
M863,0.733
M863,0.4623
M863,0.4683
M863,0.7065
M863,0.4398
M863,0.3694
M863,0.3306
M863,0.4604
M863,0.5541
M863,0.461
M863,0.4704
M863,0.5817
M863,0.4794
M863,0.6719
M863,0.4163
M863,0.3291
M728,0.3305
M863,0.5543
M863,0.7512
M728,0.3333
M863,0.4321
M863,0.4741
M863,0.6129
M863,0.5599
M863,0.4707
M863,0.3671
M863,0.4502
M863,0.6122
M728,0.3329
M863,0.6018
M863,0.6139
M728,0.33
M863,0.4327
M863,0.46799999999999997
M863,0.4588
M863,0.4969
M863,0.7304
M863,0.4416
M863,0.66
M863,0.4737
M863,0.5273
M863,0.6193
M863,0.7113
M863,0.446
M863,0.4905
M863,0.47200000000000003
M863,0.6992
M863,0.4555
M863,0.5014
M863,0.5669
M863,0.4437
M728,0.3288
M863,0.5776
M863,0.494
M863,0.4696
M863,0.4378
M728,0.3326
M863,0.4968
M863,0.4643
M863,0.4125
M863,0.5273
M863,0.4632
M863,0.3481
M728,0.3332
M863,0.4644
M863,0.3946
M863,0.4786
M863,0.4602
M863,0.4601
M728,0.3339
M728,0.3296
M863,0.5511
M863,0.603
M863,0.5875
M863,0.4738
M863,0.4489
M863,0.3542
M863,0.4798
M863,0.5608
M863,0.4421
M863,0.6755
M863,0.6767
M728,0.3273
M863,0.4674
M863,0.772
M863,0.4656
M863,0.503
M863,0.5159
M863,0.4611
M863,0.4485
M863,0.4172
M863,0.4556
M863,0.5844
M863,0.3284
M863,0.6322
M863,0.5304
M863,0.44299999999999995
M863,0.5259
M863,0.3308
M863,0.4227
M863,0.4432
M863,0.6895
M863,0.504
M863,0.6702
M863,0.4571
M863,0.5605
M728,0.3261
M863,0.5859
M863,0.4464
M728,0.3229
M863,0.4819
M863,0.4464
M863,0.4421
M863,0.6797
M863,0.4836
M863,0.3276
M863,0.4664
M863,0.602
M728,0.3294
M863,0.4408
M863,0.6194
M728,0.3243
M863,0.4616
M863,0.4403
M863,0.4162
M863,0.5961
M863,0.4799
M863,0.4471
M863,0.7113
M863,0.7207
M863,0.7192
M863,0.6265
M863,0.511
M863,0.6304
M863,0.5498
M863,0.45
M863,0.4919
M863,0.4849
M863,0.3286
M863,0.3388
M863,0.4767
M728,0.3261
M863,0.6573
M863,0.4646
M863,0.6169
M863,0.4445
M728,0.3261
M863,0.5562
M863,0.4653
M863,0.4873
M863,0.5005
M863,0.6852
M863,0.4684
M728,0.3306
M863,0.5087
M863,0.5701
M863,0.4522
M863,0.46399999999999997
M863,0.4729
M728,0.327
M728,0.3244
M1102,0.4465
M1102,0.4543
M1102,0.4707
M1102,0.6653
M1102,0.7104
M1102,0.4323
M1102,0.479
M1102,0.4381
M1102,0.4261
M1102,0.445
M1102,0.6071
M728,0.3305
M1102,0.5681
M1102,0.409
M1102,0.7785
M1102,0.44799999999999995
M1102,0.3291
M1102,0.7282
M1102,0.4421
M1102,0.5356
M1102,0.4068
M1102,0.5583
M1102,0.4358
M1102,0.6907
M1102,0.3465
M1102,0.4529
M1102,0.4479
M1102,0.7124
M1102,0.4381
M1102,0.4524
M1102,0.3414
M1102,0.5872
M1102,0.6004
M1102,0.7143
M1102,0.4413
M728,0.3312
M1102,0.4437
M1102,0.6135
M728,0.3343
M1102,0.3952
M1102,0.4607
M1102,0.4169
M1102,0.4255
M1102,0.5134
M1102,0.6014
M1102,0.6427
M1102,0.6753
M728,0.3264
M1102,0.4212
M1102,0.5978
M728,0.3274
M1102,0.4308
M1102,0.4477
M1102,0.4277
M1102,0.5776
M1102,0.4457
M1102,0.4324
M1102,0.4526
M1102,0.5848
M1102,0.3303
M1102,0.4268
M1102,0.5663
M1102,0.6824
M1102,0.6445
M1102,0.5244
M1102,0.4583
M1102,0.4465
M1102,0.4320000000000001
M1102,0.428
M1102,0.5909
M728,0.3296
M1102,0.4358
M1102,0.5489
M1102,0.3636
M1102,0.688
M728,0.3295
M1102,0.5156
M1102,0.4548
M1102,0.598
M1102,0.4368
M1102,0.5335
M1102,0.5759
M728,0.32799999999999996
M1102,0.5976
M1102,0.4397
M1102,0.4807
M1102,0.6756
M1102,0.4541
M728,0.3283
M728,0.3309
M1102,0.4567
M1102,0.4061
M1102,0.5837
M1102,0.4622
M1102,0.4854
M1102,0.5760000000000001
M1102,0.4738
M1102,0.6056
M1102,0.4238
M1102,0.5415
M1102,0.4485
M728,0.3301
M1102,0.4723
M1102,0.7318
M1102,0.4811
M1102,0.4626
M1102,0.4641
M1102,0.4596
M1102,0.6673
M1102,0.4396
M1102,0.4386
M1102,0.4569
M1102,0.4004
M1102,0.4691
M1102,0.7664
M1102,0.6008
M1102,0.5854
M1102,0.47100000000000003
M1102,0.4455
M1102,0.3443
M1102,0.5251
M1102,0.4035
M1102,0.7562
M1102,0.479
M1102,0.563
M728,0.3292
M1102,0.6243
M1102,0.5943
M728,0.3328
M1102,0.7274
M1102,0.4507
M1102,0.4221
M1102,0.4521
M1102,0.4418
M1102,0.39299999999999996
M1102,0.3376
M1102,0.4655
M728,0.3323
M1102,0.7018
M1102,0.4639
M728,0.3347
M1102,0.5945
M1102,0.4225
M1102,0.4417
M1102,0.4131
M1102,0.3528
M1102,0.3843
M1102,0.6712
M1102,0.4758
M1102,0.5668
M1102,0.402
M1102,0.3467
M1102,0.4339
M1102,0.4062
M1102,0.4472
M1102,0.6186
M1102,0.5941
M1102,0.4934
M1102,0.6181
M1102,0.7486
M728,0.3344
M1102,0.6012
M1102,0.7547
M1102,0.4229
M1102,0.4803
M728,0.335
M1102,0.4370000000000001
M1102,0.4253
M1102,0.6906
M1102,0.6453
M1102,0.5913
M1102,0.4685
M728,0.3328
M1102,0.5957
M1102,0.4622
M1102,0.4386
M1102,0.5061
M1102,0.4369
M728,0.3311
M728,0.3757
M864,0.3914
M864,0.3848
M864,0.3879
M864,0.3897
M864,0.386
M864,0.3773
M864,0.3923
M864,0.3908
M864,0.3887
M864,0.4027
M864,0.3881
M728,0.3785
M864,0.3861
M864,0.3929
M864,0.3919
M864,0.3967
M864,0.3873
M864,0.4004
M864,0.3846
M864,0.387
M864,0.3879
M864,0.3883
M864,0.3854
M864,0.4001
M864,0.386
M864,0.3889
M864,0.3953
M864,0.3852
M864,0.3832
M864,0.3907
M864,0.3943
M864,0.3934
M864,0.3935
M864,0.3625
M864,0.3848
M728,0.3731
M864,0.4022
M864,0.3935
M728,0.3757
M864,0.397
M864,0.3895
M864,0.38
M864,0.391
M864,0.4066
M864,0.3924
M864,0.3906
M864,0.387
M728,0.3732
M864,0.4336
M864,0.3914
M728,0.3815
M864,0.3872
M864,0.3788
M864,0.3947
M864,0.3899
M864,0.3898
M864,0.3955
M864,0.3854
M864,0.4049
M864,0.3902
M864,0.3959
M864,0.39399999999999996
M864,0.3893
M864,0.39399999999999996
M864,0.3924
M864,0.4297
M864,0.3917
M864,0.3912
M864,0.39899999999999997
M864,0.3777
M728,0.3723
M864,0.3943
M864,0.4008
M864,0.4038
M864,0.3959
M728,0.3811
M864,0.40700000000000003
M864,0.4087
M864,0.39
M864,0.4046
M864,0.3917
M864,0.3923
M728,0.3748
M864,0.4027
M864,0.3886
M864,0.4029
M864,0.3921
M864,0.39899999999999997
M728,0.3774
M728,0.3731
M864,0.3891
M864,0.3947
M864,0.3948
M864,0.4149
M864,0.3908
M864,0.3859
M864,0.4218
M864,0.397
M864,0.39399999999999996
M864,0.4034
M864,0.3863
M728,0.3788
M864,0.4017
M864,0.4263
M864,0.4058
M864,0.4142
M864,0.3446
M864,0.3943
M864,0.39299999999999996
M864,0.3777
M864,0.3901
M864,0.4075
M864,0.4017
M864,0.4103
M864,0.4091
M864,0.4015
M864,0.3938
M864,0.3879
M864,0.3897
M864,0.40399999999999997
M864,0.3948
M864,0.40299999999999997
M864,0.4088
M864,0.41100000000000003
M864,0.3986
M728,0.3765
M864,0.4136
M864,0.4009
M728,0.369
M864,0.3926
M864,0.4048
M864,0.4054
M864,0.3878
M864,0.3978
M864,0.3953
M864,0.3992
M864,0.3932
M728,0.3695
M864,0.3976
M864,0.3881
M728,0.37799999999999995
M864,0.3773
M864,0.3875
M864,0.4087
M864,0.4241
M864,0.4022
M864,0.401
M864,0.391
M864,0.3921
M864,0.3986
M864,0.3931
M864,0.3972
M864,0.4045
M864,0.4031
M864,0.3926
M864,0.4065
M864,0.3863
M864,0.3992
M864,0.4078
M864,0.4048
M728,0.3736
M864,0.3961
M864,0.3849
M864,0.4031
M864,0.4081
M728,0.3843
M864,0.3684
M864,0.4065
M864,0.4253
M864,0.4065
M864,0.4167
M864,0.4022
M728,0.379
M864,0.3989
M864,0.3946
M864,0.4062
M864,0.3981
M864,0.3959
M728,0.3708
M821,0.4269
M1045,0.4235
M1045,0.4463
M1045,0.4262
M1045,0.4389
M1045,0.4411
M1045,0.4326
M1045,0.4796
M1045,0.4389
M1045,0.4293
M1045,0.4302
M1045,0.4505
M821,0.4237
M1045,0.4172
M1045,0.4284
M1045,0.4412
M1045,0.4529
M1045,0.3898
M1045,0.40299999999999997
M1045,0.4266
M1045,0.4383
M1045,0.4231
M1045,0.4194
M1045,0.4486
M1045,0.4392
M1045,0.4349
M1045,0.4341
M1045,0.3925
M1045,0.4433
M1045,0.4502
M1045,0.4166
M1045,0.4323
M1045,0.4417
M1045,0.4352
M1045,0.4165
M1045,0.4453
M821,0.3829
M1045,0.4529
M1045,0.4473
M821,0.436
M1045,0.4464
M1045,0.4472
M1045,0.4458
M1045,0.4235
M1045,0.4372
M1045,0.4438
M1045,0.4467
M1045,0.441
M821,0.4348
M1045,0.4112
M1045,0.4453
M821,0.4349
M1045,0.4412
M1045,0.44
M1045,0.4389
M1045,0.4519
M1045,0.4192
M1045,0.4425
M1045,0.4409
M1045,0.4381
M1045,0.4326
M1045,0.4544
M1045,0.4417
M1045,0.4535
M1045,0.4222
M1045,0.4434
M1045,0.4513
M1045,0.4093
M1045,0.4599
M1045,0.4394
M1045,0.4438
M728,0.3438
M1045,0.4423
M1045,0.4370000000000001
M1045,0.4398
M1045,0.4521
M821,0.4219
M1045,0.4249
M1045,0.4582
M1045,0.4469
M1045,0.4164
M1045,0.4385
M1045,0.4374
M728,0.3496
M1045,0.4382
M1045,0.426
M1045,0.4418
M1045,0.4516
M1045,0.4322
M821,0.4320000000000001
M821,0.4298
M1045,0.4682
M1045,0.4431
M1045,0.4458
M1045,0.3809
M1045,0.4324
M1045,0.4413
M1045,0.52
M1045,0.4509
M1045,0.4383
M1045,0.4394
M1045,0.426
M821,0.4325
M1045,0.4395
M1045,0.4432
M1045,0.4439
M1045,0.4454
M1045,0.4441
M1045,0.4547
M1045,0.391
M1045,0.4383
M1045,0.4409
M1045,0.4459
M1045,0.4277
M1045,0.4588
M1045,0.4522
M1045,0.4551
M1045,0.4273
M1045,0.4505
M1045,0.4270000000000001
M1045,0.4409
M1045,0.4403
M1045,0.4685
M1045,0.3895
M1045,0.4274
M1045,0.4547
M821,0.4203
M1045,0.4506
M1045,0.4309
M821,0.4447
M1045,0.4597
M1045,0.4489
M1045,0.4517
M1045,0.4433
M1045,0.4459
M1045,0.4538
M1045,0.4138
M1045,0.4533
M821,0.4377
M1045,0.4278
M1045,0.4424
M821,0.4385
M1045,0.4468
M1045,0.4505
M1045,0.452
M1045,0.4496
M1045,0.4469
M1045,0.4555
M1045,0.4512
M1045,0.4282
M1045,0.3952
M1045,0.4556
M1045,0.45299999999999996
M1045,0.4509
M1045,0.4533
M1045,0.4507
M1045,0.4446
M1045,0.4369
M1045,0.4673
M1045,0.4322
M1045,0.431
M728,0.3437
M1045,0.4428
M1045,0.4464
M1045,0.4374
M1045,0.4452
M821,0.4374
M1045,0.4522
M1045,0.4604
M1045,0.4393
M1045,0.4079
M1045,0.4494
M1045,0.4377
M728,0.3398
M1045,0.4448
M1045,0.4476
M1045,0.4517
M1045,0.4443
M1045,0.4444
M821,0.4501
M821,0.4270000000000001
M1045,0.4316
M1045,0.4370000000000001
M1045,0.4429
M1045,0.4313
M1045,0.4303
M1045,0.4158
M1045,0.4197
M1045,0.4354
M1045,0.4291
M1045,0.4441
M1045,0.4395
M821,0.4319
M1045,0.4512
M1045,0.4179
M1045,0.4536
M1045,0.4361
M1045,0.4399
M1045,0.4424
M1045,0.4328
M1045,0.441
M1045,0.4369
M1045,0.4467
M1045,0.4495
M1045,0.4447
M1045,0.4537
M1045,0.431
M1045,0.4498
M1045,0.4357
M1045,0.4382
M1045,0.4293
M1045,0.4458
M1045,0.4384
M1045,0.4537
M1045,0.4608
M1045,0.4465
M821,0.4154
M1045,0.4273
M1045,0.4433
M821,0.42200000000000004
M1045,0.4379
M1045,0.4172
M1045,0.442
M1045,0.4316
M1045,0.4393
M1045,0.4548
M1045,0.4402
M1045,0.4278
M821,0.4375
M1045,0.4243
M1045,0.4515
M821,0.4343
M1045,0.3838
M1045,0.4407
M1045,0.4383
M1045,0.4274
M1045,0.4476
M1045,0.4421
M1045,0.4487
M1045,0.4481
M1045,0.4352
M1045,0.4454
M1045,0.4385
M1045,0.4028
M1045,0.4459
M1045,0.4432
M1045,0.4473
M1045,0.4495
M1045,0.4626
M1045,0.4508
M1045,0.4435
M728,0.3442
M1045,0.4365
M1045,0.4352
M1045,0.4412
M1045,0.4057
M821,0.4519
M1045,0.3724
M1045,0.4641
M1045,0.4384
M1045,0.4524
M1045,0.4409
M1045,0.4518
M728,0.3396
M1045,0.4494
M1045,0.4261
M1045,0.4527
M1045,0.4385
M1045,0.4367
M821,0.414
M821,0.4233
M1045,0.4221
M1045,0.452
M1045,0.4372
M1045,0.4532
M1045,0.4535
M1045,0.4514
M1045,0.48200000000000004
M1045,0.4472
M1045,0.428
M1045,0.4339
M1045,0.4342
M821,0.4192
M1045,0.4508
M1045,0.441
M1045,0.4481
M1045,0.452
M1045,0.4511
M1045,0.4385
M1045,0.4223
M1045,0.4406
M1045,0.4415
M1045,0.5025
M1045,0.4392
M1045,0.4252
M1045,0.3706
M1045,0.4477
M1045,0.4403
M1045,0.4197
M1045,0.408
M1045,0.4441
M1045,0.3906
M1045,0.445
M1045,0.4661
M1045,0.4444
M1045,0.4428
M821,0.4352
M1045,0.45799999999999996
M1045,0.4926
M821,0.4370000000000001
M1045,0.4563
M1045,0.4642
M1045,0.4514
M1045,0.4314
M1045,0.4671
M1045,0.4434
M1045,0.4374
M1045,0.4446
M821,0.4426
M1045,0.4479
M1045,0.4407
M821,0.4378
M1045,0.4516
M1045,0.4418
M1045,0.4331
M1045,0.4238
M1045,0.4426
M1045,0.439
M1045,0.4524
M1045,0.4555
M1045,0.4452
M1045,0.4419
M1045,0.4485
M1045,0.4454
M1045,0.45
M1045,0.4483
M1045,0.4539
M1045,0.4476
M1045,0.452
M1045,0.4424
M1045,0.4453
M728,0.3406
M1045,0.4352
M1045,0.4455
M1045,0.4422
M1045,0.4569
M821,0.4415
M1045,0.4373
M1045,0.4447
M1045,0.4349
M1045,0.4406
M1045,0.4024
M1045,0.4333
M728,0.3371
M1045,0.4407
M1045,0.4366
M1045,0.4465
M1045,0.439
M1045,0.4492
M821,0.4376
M821,0.4284
M1045,0.4295
M1045,0.4371
M1045,0.4526
M1045,0.4179
M1045,0.4356
M1045,0.4002
M1045,0.3997
M1045,0.4391
M1045,0.4370000000000001
M1045,0.44
M1045,0.3983
M821,0.4254
M1045,0.4273
M1045,0.4409
M1045,0.4282
M1045,0.4259
M1045,0.4431
M1045,0.4284
M1045,0.4345
M1045,0.4593
M1045,0.4441
M1045,0.3816
M1045,0.428
M1045,0.4727
M1045,0.4354
M1045,0.4458
M1045,0.4246
M1045,0.4508
M1045,0.442
M1045,0.4451
M1045,0.4492
M1045,0.4513
M1045,0.4689
M1045,0.4338
M1045,0.4259
M821,0.4320000000000001
M1045,0.4412
M1045,0.4377
M821,0.4328
M1045,0.4506
M1045,0.4132
M1045,0.4229
M1045,0.4416
M1045,0.4316
M1045,0.4283
M1045,0.4427
M1045,0.4370000000000001
M821,0.4274
M1045,0.4633
M1045,0.4551
M821,0.4285
M1045,0.4488
M1045,0.4399
M1045,0.4404
M1045,0.3769
M1045,0.45
M1045,0.4404
M1045,0.4432
M1045,0.4377
M1045,0.4504
M1045,0.3786
M1045,0.4303
M1045,0.4505
M1045,0.4421
M1045,0.4469
M1045,0.4291
M1045,0.3595
M1045,0.4437
M1045,0.4472
M1045,0.4515
M728,0.33799999999999997
M1045,0.4585
M1045,0.4382
M1045,0.44299999999999995
M1045,0.4536
M821,0.4312
M1045,0.4315
M1045,0.4497
M1045,0.4245
M1045,0.4474
M1045,0.4349
M1045,0.4349
M728,0.3369
M1045,0.4326
M1045,0.3782
M1045,0.4477
M1045,0.4352
M1045,0.4541
M821,0.4302
M821,0.4401
M1045,0.4796
M1045,0.4589
M1045,0.4478
M1045,0.4474
M1045,0.444
M1045,0.4425
M1045,0.5191
M1045,0.4507
M1045,0.4463
M1045,0.4414
M1045,0.4584
M821,0.4412
M1045,0.4485
M1045,0.4449
M1045,0.4536
M1045,0.41700000000000004
M1045,0.4371
M1045,0.4464
M1045,0.3873
M1045,0.4346
M1045,0.4556
M1045,0.4529
M1045,0.4592
M1045,0.4370000000000001
M1045,0.4418
M1045,0.445
M1045,0.4377
M1045,0.4551
M1045,0.4575
M1045,0.4478
M1045,0.4537
M1045,0.4576
M1045,0.4434
M1045,0.3575
M1045,0.4288
M821,0.4377
M1045,0.4762
M1045,0.4409
M821,0.4406
M1045,0.4467
M1045,0.4514
M1045,0.4476
M1045,0.4448
M1045,0.4681
M1045,0.4494
M1045,0.4589
M1045,0.4141
M821,0.4425
M1045,0.45
M1045,0.4275
M821,0.4216
M1045,0.4686
M1045,0.4497
M1045,0.4589
M1045,0.4634
M1045,0.4702
M1045,0.4545
M1045,0.4567
M1045,0.4516
M1045,0.455
M1045,0.4467
M1045,0.4427
M1045,0.4248
M1045,0.4292
M1045,0.4552
M1045,0.4661
M1045,0.4481
M1045,0.4715
M1045,0.4514
M1045,0.4482
M728,0.3467
M1045,0.4462
M1045,0.4618
M1045,0.4419
M1045,0.4556
M821,0.4265
M1045,0.4471
M1045,0.4701
M1045,0.4455
M1045,0.4622
M1045,0.4442
M1045,0.4717
M728,0.3416
M1045,0.4566
M1045,0.4639
M1045,0.45399999999999996
M1045,0.4446
M1045,0.4384
